Code,Factor1,Factor2,Cluster,Name
91070,3.6750312,7.9344397,13,川崎汽船
82780,6.928243,5.8387985,9,フジ
86040,3.9662108,7.387939,1,野村ホールディングス
95040,6.247964,4.5863814,7,中国電力
45440,6.0917535,7.348088,8,Ｈ．Ｕ．グループホールディングス
55410,3.2944024,8.111254,13,大平洋金属
47760,7.829312,8.505957,11,サイボウズ
72610,3.5355234,9.46257,0,マツダ
69520,5.11592,8.479406,6,カシオ計算機
61040,4.702262,9.694306,0,芝浦機械
99450,8.047746,5.303537,4,プレナス
79560,8.342612,7.441332,18,ピジョン
74760,7.6119576,6.4522796,9,アズワン
46650,7.275894,6.065402,9,ダスキン
54440,3.95541,8.399412,13,大和工業
79430,5.9697976,5.9886384,16,ニチハ
98820,6.8676395,7.0036726,8,イエローハット
47390,7.9070644,8.545272,11,伊藤忠テクノソリューションズ
26810,6.75402,6.106316,9,ゲオホールディングス
64980,5.252723,6.25662,19,キッツ
31050,3.9638336,8.815144,13,日清紡ホールディングス
58020,4.22081,9.380937,0,住友電気工業
73130,4.0676427,9.077292,0,テイ・エステック
64170,5.9006877,7.486297,12,ＳＡＮＫＹＯ
45060,6.2123127,8.574885,5,住友ファーマ
27600,6.695327,7.2832055,8,東京エレクトロンデバイス
69620,5.7122846,9.530554,2,大真空
71860,2.6539445,6.157807,15,コンコルディア・フィナンシャルグループ
48120,7.685169,8.622661,11,電通国際情報サービス
87250,5.2273874,7.7922945,6,ＭＳ＆ＡＤインシュアランスグループホールディングス
69540,5.0302033,10.162413,10,ファナック
99840,5.499653,8.854975,2,ソフトバンクグループ
72240,4.9480724,7.886426,6,新明和工業
34330,5.601023,10.143287,10,トーカロ
19110,5.2631254,8.408067,6,住友林業
41890,4.2939625,7.4188876,1,ＫＨネオケム
18010,5.138585,5.3902516,19,大成建設
40610,3.3601127,8.757097,13,デンカ
23840,7.4711237,6.0434303,9,ＳＢＳホールディングス
85660,4.346734,7.4293213,1,リコーリース
95020,6.2150564,4.296091,7,中部電力
47510,6.8853364,8.881851,5,サイバーエージェント
78170,7.3419075,6.282959,9,パラマウントベッドホールディングス
22120,8.060723,6.825855,18,山崎製パン
81290,6.7429495,5.4894567,9,東邦ホールディングス
55630,3.5579991,8.101748,13,新日本電工
21680,6.7269864,7.774691,8,パソナグループ
94320,5.4303846,7.957566,6,日本電信電話
49110,8.47635,7.3873525,18,資生堂
69290,5.227184,8.588696,6,日本セラミック
36600,7.528188,5.202919,4,アイスタイル
80350,5.8896413,10.526922,10,東京エレクトロン
45190,6.764853,8.568626,5,中外製薬
36350,6.7621107,7.951777,5,コーエーテクモホールディングス
45810,8.035805,6.2511115,18,大正製薬ホールディングス
42080,3.4572067,8.838518,13,ＵＢＥ
99970,6.2774577,6.858036,8,ベルーナ
45030,6.2121615,8.713749,5,アステラス製薬
26850,7.758499,5.167017,4,アダストリア
69960,5.291571,9.674856,2,ニチコン
51920,5.7714405,6.1287527,19,三ツ星ベルト
36730,7.4036403,5.7281055,9,ブロードリーフ
18900,5.8374906,5.8271947,19,東洋建設
40470,4.6928444,8.208253,17,関東電化工業
37690,8.074315,8.127731,11,ＧＭＯペイメントゲートウェイ
98310,6.390886,5.4765697,16,ヤマダホールディングス
19280,5.8265615,8.322963,6,積水ハウス
70030,4.1903386,8.95527,17,三井Ｅ＆Ｓホールディングス
80310,3.8033137,8.152574,13,三井物産
90440,9.198761,3.5595758,14,南海電気鉄道
89340,4.4649615,6.8928623,3,サンフロンティア不動産
19540,5.809537,5.7767425,19,日本工営
81110,7.2847843,5.7017784,9,ゴールドウイン
53330,4.525263,9.585048,0,日本碍子
79360,4.59852,8.632176,17,アシックス
40040,3.1158845,8.817567,13,昭和電工
90210,9.070963,3.6772456,14,西日本旅客鉄道
74210,8.079379,5.238216,4,カッパ・クリエイト
57110,3.355629,8.028668,13,三菱マテリアル
69250,4.648239,8.629917,17,ウシオ電機
69470,7.1986957,6.184588,9,図研
95030,6.1562715,4.203338,7,関西電力
63760,4.3680673,8.050141,1,日機装
35430,7.789984,5.163813,4,コメダホールディングス
41850,5.3706603,10.011994,10,ＪＳＲ
48490,7.016204,8.635888,5,エン・ジャパン
27330,6.9140844,6.3725405,9,あらた
67440,6.135779,6.324009,16,能美防災
14190,6.9422097,6.4528475,9,タマホーム
79110,5.475003,8.6444845,6,凸版印刷
80780,3.9599745,8.384904,13,阪和興業
26070,7.7847266,6.4365773,18,不二製油グループ本社
18030,5.174794,5.4223547,19,清水建設
80530,3.9274344,8.456215,13,住友商事
94700,7.58296,5.545069,4,学研ホールディングス
64090,4.124797,8.908281,17,キトー
86970,5.169292,7.4328723,12,日本取引所グループ
36810,6.800753,7.3798914,8,ブイキューブ
72590,3.953784,9.448642,0,アイシン
64730,4.10056,9.760084,0,ジェイテクト
30850,7.8743534,5.315648,4,アークランドサービスホールディングス
59880,5.167803,6.2942114,19,パイオラックス
98430,7.1291223,7.9135094,11,ニトリホールディングス
41180,4.547022,8.239248,17,カネカ
79470,7.587729,6.763441,18,エフピコ
60990,7.6195507,7.7483935,11,エラン
35930,6.994972,6.7701464,8,ホギメディカル
19590,6.09152,5.8166313,16,九電工
28090,7.7899866,6.89682,18,キユーピー
90480,9.10532,3.6101434,14,名古屋鉄道
77170,5.6577883,10.420269,10,ブイ・テクノロジー
23170,7.7994127,8.075683,11,システナ
47140,4.847534,7.637007,1,リソー教育
73090,7.267028,7.0299044,8,シマノ
58030,3.5942235,9.086942,13,フジクラ
65320,7.550879,8.867269,11,ベイカレント・コンサルティング
18220,5.947087,5.8419895,16,大豊建設
68040,5.134298,9.06903,2,ホシデン
80510,5.595727,6.228232,19,山善
37380,6.711224,6.635879,8,ティーガイア
42050,3.909862,8.685161,13,日本ゼオン
86980,3.921842,7.392301,1,マネックスグループ
17190,5.5442843,5.649322,19,安藤・間
36680,6.0693526,8.207219,5,コロプラ
88500,6.22274,6.098085,16,スターツコーポレーション
94180,6.311059,7.2703443,8,ＵＳＥＮ−ＮＥＸＴＨＯＬＤＩＮＧＳ
32540,5.9966416,8.292116,5,プレサンスコーポレーション
41820,3.416858,8.626473,13,三菱瓦斯化学
86010,4.064811,7.4306407,1,大和証券グループ本社
26780,7.4393573,6.639888,9,アスクル
91040,3.750893,7.9651294,13,商船三井
28110,7.8309503,6.707178,18,カゴメ
25930,8.019181,6.7544746,18,伊藤園
80150,4.244322,8.750465,17,豊田通商
40950,5.5927725,6.267365,19,日本パーカライジング
86090,3.8499107,7.2682967,1,岡三証券グループ
82730,7.4258504,6.453872,9,イズミ
99340,5.8648376,6.6757145,16,因幡電機産業
18120,5.2010574,5.4444733,19,鹿島建設
64900,5.346571,6.458154,19,日本ピラー工業
43480,7.672581,8.448367,11,インフォコム
70040,4.3021655,8.263527,17,日立造船
72670,3.9964938,9.219759,0,本田技研工業
79700,5.506623,6.395488,19,信越ポリマー
79880,3.877767,9.340764,0,ニフコ
80010,4.1065683,8.28655,17,伊藤忠商事
71480,4.556873,7.6084743,1,ＦＰＧ
95110,6.2097526,4.378868,7,沖縄電力
46340,5.2351117,6.39761,19,東洋インキＳＣホールディングス
59750,4.6771817,8.492942,17,東プレ
19630,4.2216625,9.199938,0,日揮ホールディングス
78390,6.116393,5.718512,16,ＳＨＯＥＩ
33490,8.619378,6.5456586,18,コスモス薬品
25940,7.349006,6.3470902,9,キーコーヒー
68000,5.9036164,9.177867,2,ヨコオ
67580,5.817226,8.499883,6,ソニーグループ
91190,3.9193668,7.979492,1,飯野海運
64710,3.9215639,9.631375,0,日本精工
26590,7.1223936,6.210805,9,サンエー
62890,6.294694,6.727779,16,技研製作所
19260,6.0544186,5.9557543,16,ライト工業
96160,8.452642,4.5161257,4,共立メンテナンス
96820,5.8645825,6.062516,16,ＤＴＳ
61430,4.7925477,9.878133,0,ソディック
98690,6.924641,6.009508,9,加藤産業
90580,6.8470187,7.158852,8,トランコム
26640,7.824414,6.513285,18,カワチ薬品
35390,7.2288537,6.5699863,9,ＪＭホールディングス
40820,6.951338,6.730069,8,第一稀元素化学工業
88480,8.225186,5.257843,4,レオパレス２１
94330,5.3287063,7.941266,6,ＫＤＤＩ
79120,6.173619,8.507507,5,大日本印刷
42060,6.2306213,6.021732,16,アイカ工業
31860,7.717372,5.476095,4,ネクステージ
82520,8.704885,3.7590222,14,丸井グループ
76110,7.9394817,5.203571,4,ハイデイ日高
20010,7.0638547,6.8915725,8,ニップン
64130,5.086079,6.4910927,19,理想科学工業
39620,7.8817945,8.157545,11,チェンジ
96630,6.751337,6.2285185,9,ナガワ
35490,8.565252,6.5116415,18,クスリのアオキホールディングス
85850,4.499488,7.5134773,1,オリエントコーポレーション
45520,7.594898,7.311967,18,ＪＣＲファーマ
83880,2.3870385,5.82363,15,阿波銀行
30460,7.810291,5.74207,4,ジンズホールディングス
50190,4.164845,8.171385,1,出光興産
42020,3.6571734,8.994936,13,ダイセル
42900,6.968718,7.5419583,8,プレステージ・インターナショナル
30860,8.571207,3.8031638,14,Ｊ．フロントリテイリング
37740,7.6411824,6.1951466,9,インターネットイニシアティブ
26950,8.01654,5.2716722,4,くら寿司
95080,6.2044053,4.2789083,7,九州電力
87660,4.5724397,7.8548,1,東京海上ホールディングス
31410,8.539797,6.5198407,18,ウエルシアホールディングス
30640,7.7022343,7.8692765,11,ＭｏｎｏｔａＲＯ
45430,6.787582,8.268321,5,テルモ
82000,8.036502,5.2784104,4,リンガーハット
97460,7.067083,6.5639343,9,ＴＫＣ
30500,6.2798796,7.4347744,8,ＤＣＭホールディングス
80200,3.9668634,8.162448,13,兼松
33970,8.142466,5.1187077,4,トリドールホールディングス
76130,5.014313,9.461588,2,シークス
41830,3.399285,8.767818,13,三井化学
40440,4.900797,6.437116,19,セントラル硝子
52140,4.4362965,9.281466,0,日本電気硝子
90860,5.691974,7.297749,12,日立物流
67700,4.711395,9.680352,0,アルプスアルパイン
60550,5.6869144,10.596246,10,ジャパンマテリアル
81600,7.963407,5.3132906,4,木曽路
67550,6.633208,6.616835,8,富士通ゼネラル
81540,4.8729243,6.410154,19,加賀電子
27260,7.934341,5.539264,4,パルグループホールディングス
18840,6.2115874,6.2300973,16,日本道路
80020,3.8517067,8.284433,13,丸紅
40050,3.4135704,8.749702,13,住友化学
67870,5.7337036,10.597848,10,メイコー
38440,7.838245,7.9732814,11,コムチュア
44010,4.7325873,7.1291456,12,ＡＤＥＫＡ
63710,4.9208474,9.387685,2,椿本チエイン
31820,7.400079,7.59207,11,オイシックス・ラ・大地
96780,4.826373,7.4056435,12,カナモト
29080,7.1810603,6.0641866,9,フジッコ
54800,3.384758,8.047288,13,日本冶金工業
75080,7.206415,6.1870575,9,Ｇ−７ホールディングス
75500,8.115152,5.2304325,4,ゼンショーホールディングス
68100,4.410577,8.112374,1,マクセル
88920,7.2534704,6.97346,8,日本エスコン
27300,6.502607,5.6847134,16,エディオン
63610,4.480346,9.7589855,0,荏原製作所
45470,6.636926,6.0576043,16,キッセイ薬品工業
24320,5.0986624,7.956546,6,ディー・エヌ・エー
68450,7.2089376,8.357057,11,アズビル
34360,5.843162,10.548066,10,ＳＵＭＣＯ
33910,8.595506,6.504421,18,ツルハホールディングス
18330,5.5934834,5.700449,19,奥村組
28010,7.252558,8.020223,11,キッコーマン
82820,6.5018144,5.547338,16,ケーズホールディングス
97150,5.9500985,9.016232,2,トランス・コスモス
65940,5.9668813,10.011946,10,日本電産
84110,4.96482,7.6711864,6,みずほフィナンシャルグループ
77520,4.380456,8.652223,17,リコー
83810,2.2748485,5.7236605,15,山陰合同銀行
39780,4.579531,8.98253,17,マクロミル
99280,7.164142,6.927046,8,ミロク情報サービス
75810,8.188871,5.135753,4,サイゼリヤ
67620,5.6744623,10.178584,10,ＴＤＫ
78670,5.2135677,8.072697,6,タカラトミー
84240,4.369215,7.527977,1,芙蓉総合リース
26020,7.24758,6.716743,9,日清オイリオグループ
75990,5.1081824,8.541326,6,ＩＤＯＭ
43070,8.117153,8.236528,11,野村総合研究所
59430,5.8917627,6.050465,16,ノーリツ
62220,4.5332522,9.432985,0,島精機製作所
64800,4.9156933,9.498027,2,日本トムソン
25870,7.880447,7.085282,18,サントリー食品インターナショナル
40430,3.3524568,8.924823,13,トクヤマ
71050,4.11124,7.6070366,1,三菱ロジスネクスト
85700,4.527112,7.9441204,1,イオンフィナンシャルサービス
19790,6.095083,6.058037,16,大氣社
72460,3.8572204,9.45376,0,プレス工業
75180,7.7578535,8.687026,11,ネットワンシステムズ
30020,5.8553395,6.301213,16,グンゼ
81550,5.767767,10.655379,10,三益半導体工業
23370,5.515792,8.273194,6,いちご
54230,5.249342,7.786025,6,東京製鐵
92010,8.741286,4.103293,14,日本航空
76060,8.158627,4.744,4,ユナイテッドアローズ
40210,5.406708,9.344605,2,日産化学
61970,7.202511,7.360248,8,ソラスト
96270,6.2491236,6.740465,16,アインホールディングス
97350,6.544734,8.558814,5,セコム
90010,9.268625,3.673171,14,東武鉄道
79950,5.617047,6.368872,19,バルカー
60980,6.8835816,8.728981,5,リクルートホールディングス
40230,4.8361535,8.101032,6,クレハ
98300,6.7076316,6.2083855,16,トラスコ中山
38650,4.9219227,7.418233,12,北越コーポレーション
69610,5.0531726,8.939851,2,エンプラス
60050,6.615892,6.241248,16,三浦工業
52330,4.7581677,8.409484,17,太平洋セメント
64360,5.6009912,7.235481,12,アマノ
85840,4.659598,7.7600446,1,ジャックス
83540,4.046562,7.6291113,1,ふくおかフィナンシャルグループ
90070,9.243633,3.5250838,14,小田急電鉄
31160,3.8831697,9.340786,0,トヨタ紡織
82330,8.576822,3.887264,14,高島屋
76300,8.070948,5.1798496,4,壱番屋
98100,4.1529512,8.392584,17,日鉄物産
85720,4.4866643,7.2864876,1,アコム
61350,4.474653,10.0291815,0,牧野フライス製作所
80120,5.181525,6.621693,19,長瀬産業
69630,5.8928022,10.363858,10,ローム
70120,4.1068134,8.823653,17,川崎重工業
69880,5.511218,10.147263,10,日東電工
99560,7.889265,6.404064,18,バローホールディングス
52080,5.126533,6.54088,19,有沢製作所
72760,3.807728,9.300042,0,小糸製作所
65860,4.9216485,7.8403883,6,マキタ
80080,6.92892,6.0406384,9,ヨンドシーホールディングス
72820,3.8424447,9.37511,0,豊田合成
36320,6.619309,7.30711,8,グリー
66300,7.9559264,7.2910967,18,ヤーマン
78320,5.4729166,8.011445,6,バンダイナムコホールディングス
87150,7.0481334,6.4861236,9,アニコムホールディングス
83090,4.217497,7.9127474,1,三井住友トラスト・ホールディングス
22010,7.673911,6.783133,18,森永製菓
83040,4.2891345,7.875568,1,あおぞら銀行
66160,7.0177846,7.5547037,8,トレックス・セミコンダクター
90450,9.185923,3.5733762,14,京阪ホールディングス
86160,3.907414,7.4002995,1,東海東京フィナンシャル・ホールディングス
83690,2.3211389,5.7747564,15,京都銀行
18610,5.2513,5.547162,19,熊谷組
85240,2.216264,5.6927624,15,北洋銀行
34010,3.689603,8.66609,13,帝人
53310,5.3254547,6.7503166,12,ノリタケカンパニーリミテド
71890,2.1862457,5.722661,15,西日本フィナンシャルホールディングス
40460,5.5705333,6.4236903,19,大阪ソーダ
90080,9.167175,3.607836,14,京王電鉄
75320,7.264851,6.94559,8,パン・パシフィック・インターナショナルホールディングス
25020,6.2326536,8.269604,5,アサヒグループホールディングス
39020,6.1123614,10.087039,10,メディカル・データ・ビジョン
13790,6.2527356,6.661249,16,ホクト
81130,8.314787,7.466475,18,ユニ・チャーム
25010,6.1525836,8.158633,5,サッポロホールディングス
32880,5.57523,8.194276,6,オープンハウスグループ
45280,7.5890837,7.6561766,11,小野薬品工業
49280,7.990332,7.076405,18,ノエビアホールディングス
83680,2.2067835,5.6246085,15,百五銀行
68690,6.7827992,8.00464,5,シスメックス
31670,7.3176384,7.097423,8,ＴＯＫＡＩホールディングス
43680,6.7643094,6.141358,9,扶桑化学工業
97400,7.7696066,6.0569634,9,セントラル警備保障
23310,7.2813225,7.454445,8,綜合警備保障
40630,5.5452185,10.233682,10,信越化学工業
80560,7.71125,8.739838,11,ＢＩＰＲＯＧＹ
47080,6.7105284,7.731235,8,りらいあコミュニケーションズ
27680,3.8641818,8.161555,13,双日
45780,6.3063707,8.58205,5,大塚ホールディングス
80860,6.3132453,7.4252496,8,ニプロ
71810,4.5709834,7.657423,1,かんぽ生命保険
69760,5.646469,10.267592,10,太陽誘電
72700,3.7578516,9.19035,0,ＳＵＢＡＲＵ
62840,5.2005315,6.8929787,12,日精エー・エス・ビー機械
61960,7.643941,8.633435,11,ストライク
82760,8.021082,6.39204,18,平和堂
62690,4.087476,8.360082,17,三井海洋開発
63010,4.5398088,9.631394,0,小松製作所
40280,3.9320304,7.69367,1,石原産業
65880,5.689926,8.303907,6,東芝テック
17210,6.232675,7.9574203,5,コムシスホールディングス
68060,5.491226,9.458094,2,ヒロセ電機
61010,4.9597397,10.140323,10,ツガミ
29100,7.4547763,6.3457685,9,ロック・フィールド
79650,7.0462003,6.8453293,8,象印マホービン
90690,5.924658,6.3942475,16,センコーグループホールディングス
71730,2.2617452,5.7209153,15,東京きらぼしフィナンシャルグループ
77400,4.5501857,8.731667,17,タムロン
31070,6.5909114,7.068787,8,ダイワボウホールディングス
59290,5.331117,8.32661,6,三和ホールディングス
67520,4.8187294,8.900768,17,パナソニックホールディングス
21750,7.213705,7.422375,8,エス・エム・エス
59300,6.1527734,6.8550014,8,文化シヤッター
45160,7.7106247,6.9938455,18,日本新薬
99000,7.9306307,5.3417263,4,サガミホールディングス
95320,6.3234954,4.4476643,7,大阪瓦斯
95190,6.4892335,6.9361005,8,レノバ
85950,4.3814735,8.2191305,17,ジャフコグループ
64480,4.574479,8.802089,17,ブラザー工業
13770,7.0256033,6.948161,8,サカタのタネ
82270,6.403743,5.6262217,16,しまむら
88040,3.8522944,6.4166965,3,東京建物
59470,6.340782,6.4312925,16,リンナイ
60350,7.7605543,8.623882,11,アイ・アールジャパンホールディングス
67270,6.461375,7.5065947,8,ワコム
45490,6.609691,6.630974,8,栄研化学
20040,6.3954487,6.7296696,8,昭和産業
40620,5.7596436,10.102994,10,イビデン
37080,6.429132,6.0716333,16,特種東海製紙
79940,6.125867,5.9944344,16,オカムラ
62770,4.934034,8.629014,17,ホソカワミクロン
77620,4.6461034,8.281102,17,シチズン時計
61340,5.583749,7.4647613,12,ＦＵＪＩ
91420,9.075248,3.6651456,14,九州旅客鉄道
65020,4.5424457,8.377162,17,東芝
69080,5.122843,6.7970557,12,イリソ電子工業
47320,7.0353646,7.984615,5,ユー・エス・エス
62870,5.6014404,6.8164525,12,サトーホールディングス
83310,2.6105118,6.1055646,15,千葉銀行
90410,9.156837,3.6151755,14,近鉄グループホールディングス
59910,4.1675606,9.022643,0,日本発條
90760,5.809685,6.881304,12,セイノーホールディングス
90390,7.2970285,6.1228404,9,サカイ引越センター
86280,3.993469,7.4428024,1,松井証券
72260,6.0019283,6.0882177,16,極東開発工業
61360,4.657752,9.543273,0,オーエスジー
96050,7.6082625,5.9483657,9,東映
39230,7.607854,8.276761,11,ラクス
90310,9.187334,3.5490685,14,西日本鉄道
74590,6.815698,5.5583377,9,メディパルホールディングス
22810,7.529037,6.652269,18,プリマハム
51860,5.5759535,6.5736756,19,ニッタ
46260,5.8636136,9.596347,2,太陽ホールディングス
32440,7.172835,6.5254383,9,サムティ
77440,4.9104195,8.250935,6,ノーリツ鋼機
45230,6.459899,8.415428,5,エーザイ
21810,6.9879003,8.778716,5,パーソルホールディングス
46170,5.6410522,6.730534,12,中国塗料
94120,5.863694,7.3077,12,スカパーＪＳＡＴホールディングス
27910,7.167749,6.583313,9,大黒天物産
61180,5.072817,6.7251,12,アイダエンジニアリング
97660,6.252941,8.924848,5,コナミグループ
74530,6.372938,7.9775467,5,良品計画
66220,5.8243537,6.640232,16,ダイヘン
22060,7.833962,6.826791,18,江崎グリコ
16050,4.291111,8.153955,1,ＩＮＰＥＸ
18780,5.765056,7.7800827,6,大東建託
78210,7.271841,5.6878214,9,前田工繊
63700,5.2988167,7.3189993,12,栗田工業
99480,8.19043,6.389542,18,アークス
51010,3.8592036,9.159909,0,横浜ゴム
77320,4.846973,9.525278,2,トプコン
45210,6.3946114,6.663681,16,科研製薬
46810,8.417108,4.576378,4,リゾートトラスト
87500,4.453226,7.7645793,1,第一生命ホールディングス
96010,8.954139,4.1835732,14,松竹
17620,6.439382,6.4403853,16,高松コンストラクショングループ
83670,2.3002527,5.7456636,15,南都銀行
19690,6.0817904,5.8673477,16,高砂熱学工業
18200,5.376064,5.6266327,19,西松建設
25310,6.7539163,8.222657,5,宝ホールディングス
94240,7.10152,5.6503735,9,日本通信
75450,6.355694,7.3486733,8,西松屋チェーン
56310,4.831549,9.49221,2,日本製鋼所
64810,5.1881967,10.26573,10,ＴＨＫ
38610,5.0660563,7.2663817,12,王子ホールディングス
80980,5.2527843,6.43184,19,稲畑産業
83160,4.772987,8.496657,17,三井住友フィナンシャルグループ
30870,8.238777,4.847165,4,ドトール・日レスホールディングス
21700,7.3978977,8.578853,11,リンクアンドモチベーション
82190,8.079,4.3647876,4,青山商事
54510,5.218545,6.804915,12,淀川製鋼所
72400,3.9975266,9.282148,0,ＮＯＫ
31320,5.339086,6.802043,12,マクニカホールディングス
79900,6.7494316,6.984296,8,グローブライド
81730,6.5601807,6.1167927,16,上新電機
32220,8.146522,6.4228554,18,ユナイテッド・スーパーマーケット・ホールディングス
83700,2.2448761,5.715143,15,紀陽銀行
95310,6.351316,4.455184,7,東京瓦斯
95510,6.5781517,6.730047,8,メタウォーター
63680,5.211555,7.4228373,12,オルガノ
71640,5.7196403,8.04064,6,全国保証
97900,7.3921885,7.9365745,11,福井コンピュータホールディングス
91010,3.6324577,8.013427,13,日本郵船
54060,3.591099,8.301683,13,神戸製鋼所
82670,8.113025,6.41234,18,イオン
81300,6.462766,6.171446,16,サンゲツ
13330,7.161023,7.680846,8,マルハニチロ
57270,3.8599646,7.922696,1,東邦チタニウム
53320,5.5371304,8.402529,6,ＴＯＴＯ
57260,3.6951816,8.063813,13,大阪チタニウムテクノロジーズ
74580,8.166966,4.7800508,4,第一興商
67030,4.891598,7.9679675,6,沖電気工業
78640,6.293039,6.9007726,8,フジシールインターナショナル
28020,7.597658,7.311077,18,味の素
96840,6.643206,7.899246,5,スクウェア・エニックス・ホールディングス
78160,7.473693,5.7154784,9,スノーピーク
97590,7.687677,8.38547,11,ＮＳＤ
90650,5.4733033,7.5891333,12,山九
27840,6.828778,5.3962407,9,アルフレッサホールディングス
90030,9.173776,3.602637,14,相鉄ホールディングス
69660,5.574048,10.604365,10,三井ハイテック
37650,5.524126,9.303688,2,ガンホー・オンライン・エンターテイメント
82790,7.9529643,6.572735,18,ヤオコー
75930,6.340494,7.4137974,8,ＶＴホールディングス
77340,5.8104577,6.173375,19,理研計器
59110,6.063378,6.33058,16,横河ブリッジホールディングス
70140,4.193174,7.6049395,1,名村造船所
64320,4.6027846,9.557161,0,竹内製作所
74560,6.4870963,6.8831306,8,松田産業
67370,5.7585974,7.1102037,12,ＥＩＺＯ
68750,7.4532633,5.979281,9,メガチップス
19730,6.144325,6.1643267,16,ＮＥＣネッツエスアイ
65010,4.6606874,8.381749,17,日立製作所
83610,2.2661715,5.7107143,15,大垣共立銀行
41140,4.2622204,8.049294,1,日本触媒
39260,8.501593,4.406654,14,オープンドア
45270,7.6594815,7.1921697,18,ロート製薬
75160,6.3659105,7.1739736,8,コーナン商事
40880,4.9097867,8.453695,17,エア・ウォーター
28970,7.9324093,6.871662,18,日清食品ホールディングス
67530,4.7513404,8.931023,17,シャープ
45530,6.681738,6.282557,16,東和薬品
63020,4.4541945,9.470557,0,住友重機械工業
80050,6.8061647,6.9244404,8,スクロール
61780,4.6699014,7.7780223,1,日本郵政
31100,6.0062976,6.589192,16,日東紡績
64060,5.447404,6.5470133,19,フジテック
54400,4.5289636,8.12369,1,共英製鋼
96020,9.112692,3.6895256,14,東宝
49220,8.446799,7.4479465,18,コーセー
64640,4.601281,8.4217615,17,ツバキ・ナカシマ
68560,5.5044184,9.988255,10,堀場製作所
57140,3.3044505,8.052504,13,ＤＯＷＡホールディングス
69200,5.7766757,10.652776,10,レーザーテック
21540,7.0762215,8.664198,5,夢真ビーネックスグループ
65030,5.1619134,9.665573,2,三菱電機
69670,5.7889857,10.150485,10,新光電気工業
30340,7.0920887,6.316902,9,クオールホールディングス
85930,4.5322556,7.639695,1,三菱ＨＣキャピタル
60580,7.4190364,5.599575,9,ベクトル
30990,8.636809,3.8419688,14,三越伊勢丹ホールディングス
30880,8.535563,6.537534,18,マツキヨココカラ＆カンパニー
45020,5.227012,8.129117,6,武田薬品工業
42030,5.361925,9.236107,2,住友ベークライト
61910,8.493757,4.4413643,14,エアトリ
85110,4.9004965,7.3763494,12,日本証券金融
85150,4.4526334,7.3209305,1,アイフル
47330,7.437004,6.608162,9,オービックビジネスコンサルタント
49850,6.8650055,6.6660576,8,アース製薬
84100,5.0288215,7.711824,6,セブン銀行
90720,5.911715,6.382976,16,ニッコンホールディングス
72200,4.0628815,9.461326,0,武蔵精密工業
97830,6.7042494,6.9336753,8,ベネッセホールディングス
34450,5.7265034,10.632158,10,ＲＳＴｅｃｈｎｏｌｏｇｉｅｓ
94040,4.8593626,7.8212285,1,日本テレビホールディングス
61410,4.4832053,10.00815,0,ＤＭＧ森精機
31480,8.389103,6.453087,18,クリエイトＳＤホールディングス
49960,6.3961205,6.50543,16,クミアイ化学工業
83770,2.2575758,5.6855917,15,ほくほくフィナンシャルグループ
59010,5.228003,9.034859,2,東洋製罐グループホールディングス
46760,4.864868,7.7996902,1,フジ・メディア・ホールディングス
46660,8.3598,4.7226987,4,パーク２４
93010,6.213297,8.510508,5,三菱倉庫
